Image,x,y,w,h,1/Bh,1/Bw,1/Bd,Ch,Cw,Cb,midas_max,midas_max_relative,Target,dpt_1,dpt_2,dpt_3,dpt_4,dpt_5,dpt_6,dpt_7,dpt_8,dpt_9,dpt_10,dpt_11,dpt_12,dpt_13,dpt_14,dpt_15,dpt_16,dpt_17,dpt_18,dpt_19,dpt_20,dpt_21,dpt_22,dpt_23,dpt_24,dpt_25,dpt_26,dpt_27,dpt_28,dpt_29,dpt_30,dpt_31,dpt_32,dpt_33,dpt_34,dpt_35,dpt_36
image617,150.89926147460938,133.0540008544922,53.87566375732422,47.44146728515625,0.1853182315826416,0.21045181155204773,0.1982836502872289,0.1,0.1,0.1,31.766104,0.51289254,0.6144468784332275,18.223,19.205868,28.749594,29.660137,29.234327,22.487352,19.746937,28.990639,30.151653,30.974411,29.517359,23.925661,29.047817,30.302074,31.47431,31.096264,29.715141,28.613983,28.58055,29.970936,31.15688,31.271591,30.06918,28.898304,24.133806,29.857008,31.0197,31.52386,30.43769,28.858736,25.901981,29.54277,30.962067,31.498549,30.686031,30.616062
image618,104.61454772949219,132.76943969726562,27.087188720703125,26.585357666015625,0.10384905338287354,0.10580933094024658,0.10483377414397885,0.1,0.1,0.1,33.54524,0.5207684,1.1587876081466675,25.19608,31.969353,32.010162,31.818909,31.243515,23.55467,31.565975,32.807957,32.697746,32.4754,32.088097,25.059055,32.707924,33.260696,33.437866,33.257023,32.936874,31.992416,32.840664,33.324387,33.37034,33.1831,32.77152,32.007355,32.47094,33.151207,33.06498,32.758224,32.335583,28.447493,29.796722,32.76149,32.689205,32.45231,32.24601,27.865479
image619,132.60934448242188,132.88946533203125,26.57855987548828,23.334747314453125,0.09115135669708252,0.1038224995136261,0.09769258219787123,0.1,0.1,0.1,15.973731,0.24348685,1.229172945022583,8.152736,8.57141,12.958624,13.825408,13.840144,10.325387,13.218452,13.783143,14.007158,14.127299,14.24087,12.000883,13.792192,14.144711,14.37303,14.553043,14.672199,14.502245,13.366137,14.47409,14.73024,14.931803,15.121267,15.233881,12.299244,14.771261,15.004312,15.229519,15.490227,15.600249,13.321444,15.039728,15.230373,15.354431,15.156075,15.3595705
image62,124.3158187866211,132.76397705078125,23.316635131835938,18.318359375,0.07155609130859375,0.09108060598373413,0.08190223131798068,0.1,0.1,0.1,16.762299,0.21078144,1.3715614080429077,13.137876,16.19296,16.143074,16.010696,15.007366,9.318873,16.942913,16.237682,16.272099,16.266354,16.165913,15.999371,16.574923,16.369152,16.424488,16.464695,16.409342,16.257338,16.50732,16.51981,16.57283,16.618525,16.605244,16.396637,16.62847,16.645092,16.675926,16.69791,16.709536,16.529207,16.650347,16.745958,16.73318,16.734509,16.754356,16.711264
image620,78.60208129882812,132.18246459960938,40.642147064208984,43.55633544921875,0.17014193534851074,0.15875838696956635,0.16454863049766683,0.1,0.1,0.1,48.808006,0.9729836,0.6560810208320618,43.58708,43.252583,42.84108,42.18003,40.80744,35.209137,44.611065,44.557735,44.196163,43.609043,42.525726,41.718113,45.798096,45.90223,45.575962,45.04092,44.184864,43.221172,46.98241,47.07743,46.828907,46.388348,45.748474,44.773975,47.976063,48.018845,47.85324,47.527737,46.907314,45.729347,47.506695,47.3256,46.95625,46.57322,45.856304,29.10933
image622,127.98854064941406,132.806884765625,16.024200439453125,14.323432922363281,0.05595090985298157,0.06259453296661377,0.059365730310866074,0.1,0.1,0.1,15.5306015,0.22357118,1.8171902894973755,12.299151,14.423153,14.6481085,14.687767,14.560827,13.292027,14.666273,14.780699,14.860394,14.848783,14.726221,14.344794,14.8412075,14.940491,15.034135,15.063534,14.985902,14.887067,14.943594,15.076459,15.171425,15.236262,15.211574,15.158881,14.976546,15.216677,15.298344,15.377009,15.389643,15.318356,14.90584,15.342102,15.428748,15.489318,15.504183,15.190058
image626,128.45887756347656,132.779052734375,15.2738037109375,14.221527099609375,0.05555284023284912,0.05966329574584961,0.05764471752551648,0.1,0.1,0.1,19.64077,0.28745285,1.8029814958572388,17.942846,18.905079,19.017677,18.997335,18.887394,18.749983,18.803951,19.045649,19.122517,19.126604,19.053791,19.019123,18.88111,19.182253,19.238997,19.27162,19.232487,19.230211,18.890228,19.268764,19.309908,19.373924,19.374914,19.38536,18.965775,19.357084,19.378244,19.459099,19.491674,19.50548,18.998137,19.44371,19.476625,19.544529,19.586699,19.530247
image627,131.47293090820312,132.72190856933594,14.514862060546875,12.142730712890625,0.047432541847229004,0.05669867992401123,0.052271341723809824,0.1,0.1,0.1,14.668684,0.23261346,2.318546772003174,11.054854,12.541105,13.746482,14.007656,14.02344,12.994399,14.112794,14.1599865,14.21643,14.231696,14.217655,14.16709,14.159764,14.276425,14.314467,14.348697,14.344699,14.408815,14.1925745,14.360183,14.393928,14.447034,14.470559,14.502421,14.136192,14.441378,14.49037,14.55728,14.600264,14.616855,13.958198,14.459896,14.528742,14.619258,14.570622,14.235274
image628,127.06228637695312,132.76414489746094,16.07073974609375,18.241607666015625,0.07125627994537354,0.06277632713317871,0.06715029664858269,0.1,0.1,0.1,23.832209,0.32929847,1.4129184484481812,22.758213,23.000832,23.01121,23.01502,22.968737,22.88931,23.008179,23.114513,23.140173,23.152779,23.142063,23.108963,23.208994,23.256126,23.30148,23.344479,23.366077,23.368176,23.304571,23.324036,23.403242,23.463076,23.500683,23.534105,23.380638,23.383287,23.46948,23.528484,23.580473,23.66505,23.470953,23.522854,23.597914,23.622972,23.650856,23.74252
image629,143.00494384765625,132.46762084960938,18.260772705078125,16.753326416015625,0.06544268131256104,0.07133114337921143,0.06845026133318645,0.1,0.1,0.1,17.989288,0.27869925,1.842311978340149,12.154284,12.646586,16.06008,16.516392,14.544727,14.965506,12.622936,16.59065,16.60679,16.784885,16.986818,15.395177,14.946092,16.566925,16.869417,17.089115,17.254765,17.437769,16.126282,16.721283,17.078026,17.381699,17.589252,17.850872,14.0999775,16.835066,17.272964,17.600697,17.83596,17.83117,14.589333,15.501958,17.385065,17.765745,17.51897,17.234669
image63,128.0185089111328,132.7623291015625,14.0570068359375,11.813484191894531,0.04614642262458801,0.05491018295288086,0.05071794807051019,0.1,0.1,0.1,12.667102,0.18237269,2.147029399871826,10.738667,11.932609,12.080738,12.069829,11.969032,11.419017,12.311775,12.39638,12.339613,12.286086,12.205703,12.179534,12.318395,12.424351,12.410547,12.395688,12.317247,12.303499,12.337772,12.480307,12.476217,12.494414,12.426215,12.414034,12.4260025,12.564241,12.575364,12.600114,12.546755,12.470085,12.441024,12.618043,12.634341,12.666665,12.601408,12.277381
image631,133.00531005859375,132.8433837890625,21.66820526123047,18.11492919921875,0.07076144218444824,0.08464142680168152,0.07801074551319011,0.1,0.1,0.1,15.578006,0.25481048,1.544188380241394,9.80629,10.8495,14.056317,14.3263445,14.232472,11.246532,14.14334,14.441149,14.570581,14.602264,14.568961,13.079588,14.647036,14.877451,14.922278,14.975257,14.946639,15.038654,14.851834,15.100138,15.181095,15.242019,15.284182,15.229591,15.034303,15.303516,15.363495,15.429741,15.507133,15.558334,14.612688,15.398156,15.494358,15.564506,15.358972,14.851907
image633,127.41438293457031,132.26058959960938,10.9031982421875,8.871063232421875,0.03465259075164795,0.04259061813354492,0.038825009972945544,0.1,0.1,0.1,11.73144,0.16327026,2.6924099922180176,9.739133,10.8716,10.8822775,10.797272,10.724034,10.711502,10.919452,11.104109,11.11183,11.05023,10.988447,10.954078,11.031874,11.290815,11.304956,11.251647,11.201913,11.179012,10.920466,11.513249,11.546662,11.508245,11.460919,11.43839,10.842259,11.644749,11.685534,11.648903,11.616179,11.5863085,10.941224,11.650906,11.729114,11.721543,11.696644,11.637209
image635,120.03338623046875,132.78659057617188,26.420928955078125,22.0303955078125,0.08605623245239258,0.10320675373077393,0.09501923268355948,0.1,0.1,0.1,21.514118,0.29161304,1.2628241777420044,14.567453,20.686174,21.351242,20.86557,14.860908,13.91416,17.992825,20.745346,20.874498,20.91771,20.874596,20.15467,20.442856,20.957323,21.049488,21.083454,21.068039,20.786549,21.004074,21.133266,21.237543,21.2519,21.243414,20.972073,21.0916,21.30458,21.37461,21.348755,21.284813,20.361473,19.936575,21.226963,21.510658,21.449392,21.27103,18.908272
image636,177.93392944335938,132.665771484375,23.92779541015625,19.85089111328125,0.07754254341125488,0.09346795082092285,0.08587521140977995,0.1,0.1,0.1,25.737268,0.47658327,1.5570380687713623,19.11803,20.035936,24.456303,24.617554,22.704802,22.597034,19.562473,24.441723,24.723131,24.970903,24.896326,23.579193,20.31255,24.48174,25.007935,25.230635,25.204117,25.185692,23.527975,24.588688,25.157341,25.415619,25.507624,25.526707,21.313253,24.538387,25.141323,25.50057,25.67078,25.591698,21.445028,22.218636,25.053843,25.447847,25.678434,24.657402
image639,127.70915222167969,132.25863647460938,11.425018310546875,8.86724853515625,0.0346376895904541,0.04462897777557373,0.03994693478514531,0.1,0.1,0.1,8.655275,0.12198266,2.6463353633880615,7.9087667,8.610028,8.532435,8.4721985,8.361231,8.144897,8.491354,8.47196,8.440065,8.3952465,8.34514,8.185926,8.465993,8.499236,8.470441,8.444028,8.425957,8.311649,8.497041,8.548575,8.49213,8.468467,8.483312,8.429469,8.555502,8.600697,8.545692,8.528582,8.5237,8.472535,8.602887,8.641234,8.597756,8.569964,8.556616,8.490336
image64,127.58523559570312,132.77786254882812,15.1199951171875,16.39276123046875,0.06403422355651855,0.05906248092651367,0.061598532611097906,0.1,0.1,0.1,20.92664,0.3028911,1.6297833919525146,20.030172,20.38303,20.377129,20.374962,20.22217,20.03817,20.310411,20.404823,20.436625,20.44767,20.373154,20.307299,20.548233,20.57645,20.602713,20.633896,20.593721,20.570848,20.598028,20.682446,20.68721,20.742428,20.735651,20.728565,20.637196,20.748032,20.727457,20.788477,20.79469,20.810608,20.735836,20.866581,20.842234,20.884405,20.890015,20.75247
image641,107.8580093383789,132.50416564941406,18.46990966796875,16.6422119140625,0.06500864028930664,0.07214808464050293,0.06867120731994464,0.1,0.1,0.1,16.378126,0.2665997,1.8087129592895508,14.193085,13.628325,14.319523,14.019492,12.138614,10.806754,14.677862,15.042078,14.747696,14.31274,13.823523,11.197509,15.426444,15.286752,15.015224,14.611303,14.121557,13.27512,15.602497,15.52129,15.261193,14.897786,14.42733,13.870761,15.766187,15.671161,15.468386,15.111547,14.591903,12.750903,16.02524,15.750465,15.587881,15.166627,13.252403,12.51772
image643,124.72657775878906,132.81301879882812,14.550811767578125,14.180900573730469,0.055394142866134644,0.05683910846710205,0.05612127633620215,0.1,0.1,0.1,21.097221,0.28840572,1.880036473274231,20.051325,20.81242,20.90906,20.88752,20.64675,17.715899,20.479761,20.68292,20.81211,20.855783,20.74023,20.703712,20.544533,20.7159,20.834854,20.896463,20.817533,20.79319,20.545647,20.74547,20.837706,20.918184,20.871235,20.846931,20.664282,20.781578,20.835512,20.922396,20.900673,20.901121,20.636688,20.821093,20.875977,20.945494,20.960194,20.653465
image644,179.07260131835938,132.36181640625,58.27374267578125,53.487091064453125,0.20893394947052002,0.2276318073272705,0.21848299126983478,0.1,0.1,0.1,43.60648,0.8241497,0.5422711372375488,23.962166,37.0971,38.141968,39.04853,39.279827,28.195799,25.214455,38.692783,40.06729,41.060383,40.42323,32.78862,36.816925,40.437958,41.712353,42.676548,40.892906,37.160294,40.049957,41.718147,43.008396,43.549667,41.01669,37.06316,29.496632,39.962463,41.2069,42.044857,41.011333,37.670147,30.797497,35.884964,40.171158,41.00645,40.630257,36.071384
image645,123.94223022460938,132.858154296875,15.967193603515625,14.14117431640625,0.055238962173461914,0.06237185001373291,0.05891345608660533,0.1,0.1,0.1,18.221157,0.24292822,1.9428558349609375,17.112278,17.817543,17.886688,17.804186,17.150982,15.4373865,17.613003,17.79816,17.897764,17.961498,17.92007,17.844973,17.795553,17.900633,17.97512,18.04812,18.02951,17.88153,17.892931,17.993662,18.029352,18.088978,18.096785,17.98835,17.922033,18.065834,18.08269,18.121248,18.150463,18.071333,17.217459,18.003235,18.098217,18.145485,18.200405,18.121151
image647,42.13422393798828,132.60919189453125,63.99143981933594,49.85216522216797,0.19473502039909363,0.249966561794281,0.22405915534194257,0.1,0.1,0.1,33.61353,0.8040411,0.5754038095474243,29.242373,27.193066,26.983807,25.474838,23.937592,17.648476,30.226307,28.84601,27.776823,26.293152,24.02451,17.953236,31.087828,29.70825,28.587933,27.276848,24.71467,17.31582,31.6038,30.288736,29.190067,27.83722,25.400522,23.966356,31.980988,30.79087,29.686972,28.422668,26.2631,24.41595,32.481297,31.32879,30.3955,26.666466,22.932652,20.89374
image648,149.0857391357422,132.14401245117188,51.969146728515625,55.240142822265625,0.2157818078994751,0.20300447940826416,0.20949058126821157,0.1,0.1,0.1,41.84675,0.7679045,0.5101990103721619,24.693771,36.60756,36.775757,36.87482,36.932602,32.540756,28.52939,38.603615,38.67062,38.666683,38.792004,37.279285,40.41596,40.57105,40.62713,40.57417,40.679058,36.624252,40.97396,41.07545,41.073112,41.01717,40.77167,37.098587,38.245613,39.799294,39.827732,39.77901,39.59125,37.83785,32.78036,38.80211,38.8591,38.852062,38.749165,37.59132
image649,128.0376739501953,132.9070281982422,18.189453125,21.879180908203125,0.08546555042266846,0.07105255126953125,0.0785901563523036,0.1,0.1,0.1,26.177893,0.4005045,1.2830009460449219,25.611395,25.360342,25.388329,25.429623,25.546734,25.659477,25.417164,25.535759,25.568562,25.536325,25.535643,25.580719,25.647348,25.77383,25.88628,25.852898,25.840532,25.772324,25.67338,25.738972,25.831047,25.849638,25.885212,25.822905,25.717394,25.760704,25.855906,25.881498,25.960344,25.899582,25.822433,25.9023,25.98632,26.01125,26.067326,25.960806
image65,126.34548950195312,132.73599243164062,15.0302734375,12.017669677734375,0.0469440221786499,0.058712005615234375,0.053154683809015765,0.1,0.1,0.1,11.145767,0.16770366,2.109405755996704,10.045585,10.462327,10.489757,10.422432,10.280953,10.13404,10.519983,10.651617,10.6716175,10.642136,10.579848,10.510019,10.622931,10.717693,10.740192,10.741737,10.696949,10.631233,10.751615,10.824494,10.827073,10.831381,10.824681,10.762632,10.877231,10.97095,10.967776,10.97053,10.994997,10.944328,10.917897,11.086998,11.117698,11.145352,11.129281,10.97057
image650,174.7314910888672,133.96817016601562,149.62374877929688,153.24957275390625,0.5986311435699463,0.5844677686691284,0.5915918435310494,0.1,0.1,0.1,43.40887,1.0,0.1647428423166275,15.070016,16.495598,29.968086,30.207737,32.0751,19.66637,17.697592,31.358192,32.5829,34.2928,36.65605,23.832432,29.100113,34.86104,36.433125,38.499035,38.61683,26.707567,34.792282,37.25827,39.839508,42.58451,38.589237,26.861723,26.427776,32.211872,34.92825,36.654694,37.76663,27.124187,29.624878,30.967735,32.201424,32.545967,32.94462,29.56514
image651,127.80237579345703,132.7991943359375,11.971878051757812,9.982673645019531,0.038994818925857544,0.046765148639678955,0.04305563279265376,0.1,0.1,0.1,12.105711,0.16186468,2.600473642349243,9.487281,11.93964,11.56514,11.446721,11.3793125,11.274754,11.835999,11.817325,11.727035,11.647111,11.606897,11.543152,11.771237,11.873566,11.809097,11.747301,11.736309,11.703537,11.848999,11.93009,11.879757,11.842167,11.863472,11.818187,11.952319,12.033378,12.001988,11.981824,12.006574,11.938191,11.98634,12.1001,12.084,12.065402,12.062459,11.887776
image652,88.61076354980469,132.75225830078125,31.165283203125,26.220001220703125,0.10242187976837158,0.12173938751220703,0.11249604421297238,0.1,0.1,0.1,27.663237,0.46802413,1.1641508340835571,22.164303,24.182072,26.478897,26.252712,19.332441,18.672306,22.973198,26.367409,26.811165,26.752382,26.16009,19.356447,26.167841,26.660202,27.080101,27.34085,26.737926,26.073473,26.426569,27.01128,27.382948,27.493275,27.07916,26.285408,25.740232,27.235641,27.551783,27.543106,26.988567,21.41323,26.092077,27.42239,27.639912,27.52346,25.155348,22.45346
image654,92.53482055664062,132.42276000976562,38.9993896484375,37.00921630859375,0.14456725120544434,0.15234136581420898,0.14850518822458136,0.1,0.1,0.1,41.83235,0.6727077,0.8025248050689697,27.587345,38.521168,38.460205,38.16864,38.347412,24.721203,37.02291,39.652958,39.710503,39.40646,38.58274,25.103796,39.52152,40.62949,41.14547,40.86898,40.254257,40.093338,40.00651,40.969986,41.55067,41.389103,40.82008,39.723156,40.160683,40.583214,40.740532,40.43909,39.871002,30.035553,32.3028,40.012245,39.975174,39.60178,38.937416,30.256538
image655,125.478271484375,132.7490692138672,13.272674560546875,10.187255859375,0.039793968200683594,0.05184638500213623,0.0462147570746983,0.1,0.1,0.1,10.942845,0.15738365,2.496126413345337,9.653303,10.450542,10.496539,10.502877,10.578904,8.983807,10.165842,10.625781,10.605891,10.587271,10.523337,10.431981,10.514728,10.682482,10.664734,10.658666,10.611082,10.482163,10.6841345,10.77298,10.729305,10.736046,10.697125,10.580872,10.795084,10.888239,10.848227,10.851152,10.819588,10.514807,10.828108,10.934408,10.928118,10.932837,10.915273,10.376051
image657,138.35040283203125,132.84461975097656,26.470489501953125,22.074554443359375,0.08622872829437256,0.1034003496170044,0.09520248390715304,0.1,0.1,0.1,24.067654,0.35675707,1.257425308227539,17.720284,19.054483,22.736206,23.01443,23.142902,20.067478,22.54916,22.992008,23.327908,23.491383,23.347506,21.410534,23.220098,23.68007,23.837374,23.775932,23.63795,23.650711,23.244589,23.566643,23.776651,23.848095,23.852842,23.812435,22.33812,23.511599,23.734167,23.880169,23.975279,23.976908,21.75235,23.536963,23.779388,23.969353,24.073992,23.136965
image658,128.38258361816406,133.14181518554688,53.202789306640625,65.61868286132812,0.256322979927063,0.20782339572906494,0.23333670291131767,0.1,0.1,0.1,38.9538,0.70076174,0.41598576307296753,26.957672,34.65917,34.557934,34.366425,34.15593,33.87167,36.670998,36.54739,36.39317,36.309044,36.06583,35.88289,38.438156,38.52485,38.29365,38.13593,37.828606,37.35944,38.277725,38.014526,37.724415,37.558956,37.32823,37.007545,37.97635,37.697533,37.33464,37.148643,36.928326,36.698784,37.53923,37.55357,37.171627,36.928207,36.71267,36.55776
image66,121.79882049560547,132.90252685546875,15.997665405273438,14.2032470703125,0.0554814338684082,0.062490880489349365,0.059090183822817374,0.1,0.1,0.1,14.71871,0.2023753,2.0398144721984863,10.174733,14.442326,14.104745,13.673408,12.015653,8.466949,11.74333,14.495391,14.442445,14.301942,14.145342,13.845801,14.040789,14.629446,14.58626,14.505489,14.339643,14.037933,14.5877495,14.695347,14.631939,14.546519,14.412009,14.03653,14.338082,14.71317,14.681768,14.604841,14.507929,13.742193,13.561886,13.861904,14.455345,14.576857,14.482169,12.532053
image660,126.08755493164062,132.25111389160156,12.11920166015625,9.361236572265625,0.0365673303604126,0.04734063148498535,0.04229837490427226,0.1,0.1,0.1,9.551561,0.14163698,2.7067761421203613,8.790486,9.148082,9.040529,8.88046,8.727867,7.875874,9.191339,9.293905,9.249626,9.154336,9.064583,8.8198595,9.274998,9.36733,9.317853,9.262652,9.19886,9.0316,9.387991,9.429519,9.393918,9.359964,9.297992,9.127698,9.447408,9.506539,9.466009,9.437864,9.350518,9.19921,9.5160885,9.550883,9.52951,9.476718,9.398448,9.19065
image663,142.04656982421875,132.76922607421875,30.06678009033203,33.98114776611328,0.13273885846138,0.1174483597278595,0.12532701573961408,0.1,0.1,0.1,37.834682,0.64919573,0.8783290982246399,25.69175,34.600082,34.74272,34.790623,34.88745,34.393032,35.304558,35.8213,35.959267,35.945347,35.929905,35.922882,36.973915,37.307007,37.486732,37.489815,37.324112,36.772568,37.26686,37.38363,37.393814,37.352936,37.252743,36.920467,36.654034,36.90825,36.93198,36.936165,36.924736,36.74705,35.654987,36.503197,36.629242,36.631508,36.573822,36.17204
image664,124.44863891601562,133.05442810058594,21.30401611328125,27.084381103515625,0.10579836368560791,0.08321881294250488,0.0951805247571996,0.1,0.1,0.1,32.12552,0.53606105,1.0714582204818726,30.992058,31.048805,31.047676,31.055977,31.157509,32.025845,31.521584,31.51696,31.508842,31.502604,31.55006,31.731596,31.88882,31.985603,32.01901,32.010487,31.984413,31.815327,31.827152,31.786266,31.788307,31.792889,31.793568,31.680328,31.915333,31.791908,31.75153,31.761356,31.77833,31.971752,31.954056,31.889359,31.810827,31.785229,31.72329,31.701466
image666,137.72267150878906,132.36209106445312,15.680816650390625,12.791206359863281,0.04996564984321594,0.06125319004058838,0.055895077844132654,0.1,0.1,0.1,19.775469,0.30912068,2.218597412109375,14.816946,15.152087,17.283396,18.571236,19.116241,16.418116,16.992567,19.427872,19.25412,19.290424,19.26741,18.737526,18.657436,19.147156,19.332249,19.438643,19.469524,19.240004,18.422132,19.232101,19.397127,19.527166,19.61168,19.549475,17.8563,19.282429,19.469559,19.620468,19.74459,19.621155,17.49289,19.209236,19.464678,19.636534,19.78529,18.879923
image67,162.06564331054688,132.821044921875,27.81005859375,24.43444061279297,0.09544703364372253,0.10863304138183594,0.1022528090353844,0.1,0.1,0.1,28.773382,0.4967241,1.2894268035888672,21.436996,23.284164,27.467415,27.582203,27.851791,23.684328,21.600368,27.189339,27.705862,28.048927,27.985884,25.474316,26.956676,27.763863,28.298283,28.432217,28.305515,28.113106,27.161848,27.96444,28.399178,28.604963,28.61508,28.45599,24.227558,27.895906,28.407436,28.673985,28.737617,27.354244,25.076553,27.426094,28.380823,28.607897,28.751125,27.400812
image670,126.35064697265625,132.2720489501953,8.9254150390625,8.787750244140625,0.034327149391174316,0.03486490249633789,0.03459707076764699,0.1,0.1,0.1,14.633504,0.20185335,2.8505287170410156,14.064169,14.15141,14.1366005,14.099324,14.091607,14.066492,14.182772,14.262489,14.24783,14.2235775,14.211884,14.117998,14.284703,14.320616,14.323554,14.315813,14.306672,14.253079,14.352225,14.423091,14.420255,14.415912,14.426594,14.39383,14.42617,14.501945,14.509954,14.521142,14.544462,14.509627,14.413564,14.542624,14.574444,14.606469,14.632712,14.589136
image672,130.19711303710938,133.17117309570312,37.513458251953125,37.26329803466797,0.14555975794792175,0.1465369462966919,0.14604916939821522,0.1,0.1,0.1,28.559612,0.4186553,0.7108691930770874,16.451284,26.980068,27.131039,27.193588,27.163956,27.151749,28.082224,28.435211,28.535707,28.455044,28.14828,27.671112,28.090057,28.237057,28.284113,28.217525,27.988535,27.621685,28.024158,28.140566,28.22864,28.17269,27.979572,27.609123,28.169361,28.177742,28.282011,28.26442,28.130333,27.661451,28.28727,28.21585,28.321918,28.335869,28.303595,27.303751
image673,149.65829467773438,132.88262939453125,28.86083984375,24.26019287109375,0.09476637840270996,0.11273765563964844,0.1041403991606753,0.1,0.1,0.1,22.815754,0.3985463,1.2260397672653198,15.580103,15.88507,20.00917,20.240425,18.808266,18.345924,16.158688,19.998425,20.504114,20.70969,20.691055,19.12642,19.891785,20.643768,21.03932,21.171207,21.21054,21.22464,20.003893,20.866562,21.400724,21.59157,21.68841,21.837631,18.702194,21.009672,21.602116,21.890606,22.04778,21.496687,19.47053,20.433762,21.697983,21.973804,21.752737,22.313503
image678,111.63543701171875,130.49765014648438,52.982666015625,58.82366180419922,0.2297799289226532,0.20696353912353516,0.21866952492544384,0.1,0.1,0.1,30.718645,1.0,0.42180249094963074,23.841406,23.84863,23.738503,23.581139,23.362415,23.194477,25.074055,24.98683,24.811321,24.693518,24.573156,24.527496,26.407585,26.399878,26.255152,26.191017,26.107864,25.970417,27.824371,27.84869,27.722878,27.705484,27.734612,27.700596,29.16416,29.197037,29.196283,29.281914,29.37555,29.454,29.940664,30.046654,30.184807,30.40309,30.361774,30.247675
image68,130.427978515625,132.81729125976562,20.945526123046875,17.68499755859375,0.06908202171325684,0.08181846141815186,0.07571851277205757,0.1,0.1,0.1,12.390217,0.2136981,1.5159573554992676,6.806579,6.7034516,9.418292,10.4571705,10.527113,8.222403,10.418495,10.801132,10.854007,10.926141,10.955271,10.286077,10.933914,11.228867,11.333637,11.389405,11.418402,11.475841,11.091925,11.584295,11.708433,11.790491,11.841276,11.8245,10.314407,11.888378,12.030041,12.121975,12.201451,12.23692,10.621576,12.110994,12.319187,12.3759365,12.17184,11.743733
image680,36.50907516479492,132.4064178466797,25.09961700439453,18.97381591796875,0.07411646842956543,0.09804537892341614,0.08690842082533494,0.1,0.1,0.1,27.327322,0.7829995,1.361786961555481,25.09408,25.008476,25.179695,25.895908,25.407082,24.044668,26.687794,26.441246,26.062927,25.742794,25.252634,25.340748,26.84792,26.587933,26.214016,25.815622,25.249237,25.310165,26.995777,26.770283,26.370136,25.908895,25.331242,24.909428,27.090242,26.897406,26.524157,26.058073,25.460781,24.873568,27.258871,27.083294,26.660982,26.234383,25.636734,24.97721
image682,125.83157348632812,132.88241577148438,10.0711669921875,9.65191650390625,0.03770279884338379,0.03934049606323242,0.038530349538551216,0.1,0.1,0.1,15.628382,0.20904045,2.671283721923828,15.088293,15.253196,15.267032,15.212464,15.171551,15.077087,15.140409,15.293418,15.293106,15.283657,15.254117,15.199081,15.17012,15.331884,15.341436,15.327702,15.315626,15.268855,15.240685,15.404095,15.412813,15.407687,15.413252,15.367216,15.308162,15.4696865,15.494524,15.5061,15.521595,15.477855,15.352038,15.542278,15.585204,15.608966,15.6193,15.575352
image686,89.07239532470703,132.83157348632812,30.047348022460938,26.25170135498047,0.10254570841789246,0.11737245321273804,0.11020869994719971,0.1,0.1,0.1,33.624565,0.5372896,1.1669211387634277,24.564909,32.495743,32.481743,32.30348,26.027697,21.903637,26.468365,32.66349,32.980232,32.605816,31.884571,22.681877,32.307507,32.983208,33.44709,33.240158,32.593353,31.646284,32.541462,33.288273,33.542213,33.438404,32.84977,31.97003,31.962933,33.19474,33.381084,33.04675,32.292934,24.61232,28.548218,32.977783,33.084587,32.75152,32.222775,25.77839
image689,129.79257202148438,132.8868408203125,22.66539764404297,20.02618408203125,0.07822728157043457,0.08853670954704285,0.08354117703060414,0.1,0.1,0.1,19.721758,0.27842322,1.3080132007598877,13.085539,19.660881,19.268764,19.264719,19.195164,19.345333,18.995705,19.246859,19.353456,19.32495,19.22828,19.266193,19.284998,19.37995,19.435707,19.40575,19.38364,19.293,19.439539,19.4473,19.486279,19.48707,19.500755,19.439182,19.507862,19.482784,19.544876,19.561607,19.587511,19.58149,19.52752,19.5511,19.609962,19.655518,19.691084,19.194408
image69,126.99429321289062,133.31881713867188,21.753509521484375,27.03777313232422,0.10561630129814148,0.08497464656829834,0.09585273511827144,0.1,0.1,0.1,27.154371,0.37755528,0.9817632436752319,26.450352,26.513485,26.435732,26.325043,26.32876,26.397636,26.58746,26.594837,26.53619,26.402765,26.38432,26.412996,26.548504,26.48723,26.437233,26.361862,26.341461,26.358168,26.572449,26.48544,26.45225,26.408833,26.393349,26.39283,26.714895,26.598976,26.557589,26.520195,26.529232,26.53054,27.03558,26.885864,26.812784,26.75262,26.726168,26.744225
image690,131.6259307861328,132.76327514648438,22.349853515625,19.911346435546875,0.07777869701385498,0.08730411529541016,0.08267869815341591,0.1,0.1,0.1,22.016752,0.31612733,1.3438230752944946,15.17903,21.52238,21.240303,21.20513,21.177284,21.397717,20.921288,21.298115,21.421244,21.41101,21.349794,21.241268,21.400412,21.524788,21.585594,21.598324,21.612156,21.436443,21.545078,21.642948,21.702993,21.736563,21.789024,21.637215,21.640627,21.706928,21.77927,21.82359,21.895683,21.811892,21.671076,21.737862,21.829004,21.918182,22.01533,21.39593
image692,135.0560760498047,133.1738739013672,38.0545654296875,34.879302978515625,0.13624727725982666,0.1486506462097168,0.14258389667014024,0.1,0.1,0.1,29.446646,0.43562314,0.7932442426681519,19.316025,28.665916,28.455181,28.477867,28.442997,23.537085,28.533981,28.966915,29.255764,29.325935,28.746357,26.203129,28.734823,29.062744,29.204296,29.156939,28.603474,28.000252,28.635368,28.872849,28.989145,28.99244,28.610727,27.98854,28.645775,28.806501,28.9153,28.98721,28.712805,27.937096,26.912945,28.758762,28.86512,29.007679,28.851244,27.946276
