Image,x,y,w,h,1/Bh,1/Bw,1/Bd,Ch,Cw,Cb,Target
image1976,154.20974731445312,132.79954528808594,35.3096923828125,30.28070068359375,8.454229731173367,7.250133963914442,7.783177256524603,0.1,0.1,0.1,0.9779677391052246
image580,129.9318084716797,131.6544647216797,42.27581787109375,52.7696533203125,4.851273106648562,6.055471257364863,5.35435916759688,0.1,0.1,0.1,0.5284765362739563
image771,121.46754455566406,132.88604736328125,40.765380859375,34.20832061767578,7.48355941997697,6.279838299146578,6.80309264465022,0.1,0.1,0.1,0.7811762094497681
image1030,84.0047607421875,132.8150177001953,29.851165771484375,25.9326171875,9.87173790246658,8.57587948020933,9.155733470923323,0.1,0.1,0.1,1.098743200302124
image1508,13.027088165283203,131.9524688720703,25.966957092285156,50.222015380859375,5.097366126361523,9.85868305978979,6.4034691290844465,0.1,0.1,0.1,0.6132922172546387
image1862,126.39213562011719,132.65272521972656,8.6531982421875,7.881744384765625,32.48011956525948,29.584437202872177,30.931081165256643,0.1,0.1,0.1,2.7589776515960693
image342,123.92337799072266,132.99148559570312,13.925277709960938,11.9237060546875,21.46983486726932,18.383834443522787,19.748239201472202,0.1,0.1,0.1,2.2959864139556885
image1242,135.6536865234375,133.39328002929688,59.58905792236328,64.54193115234375,3.96641370081942,4.296090740913112,4.121395693000092,0.1,0.1,0.1,0.423035591840744
image241,127.44127655029297,132.63497924804688,10.790359497070312,8.280303955078125,30.916739456526948,23.72488146196672,26.617951261129885,0.1,0.1,0.1,2.773299217224121
image1476,126.40534973144531,132.84384155273438,22.48333740234375,19.87902069091797,12.877897959880764,11.386209948230976,12.063426602400252,0.1,0.1,0.1,1.2282345294952393
image1777,114.2491455078125,133.16213989257812,46.550628662109375,41.35906219482422,6.189695472157889,5.499388673312919,5.814029202471423,0.1,0.1,0.1,0.6729354858398438
image1117,76.77690124511719,132.093017578125,73.76133728027344,71.411865234375,3.5848384461014073,3.470652911663846,3.5263599131069716,0.1,0.1,0.1,0.3977424204349518
image1953,150.89527893066406,132.72715759277344,18.22564697265625,16.035797119140625,15.96428279168197,14.046140605273116,14.913480330473364,0.1,0.1,0.1,1.9008986949920654
image291,133.6636962890625,133.6226043701172,81.50552368164062,90.44784545898438,2.830360399420338,3.140891419824897,2.973533255539194,0.1,0.1,0.1,0.28580471873283386
image194,75.15097045898438,132.3577423095703,39.705810546875,35.560089111328125,7.199082071997617,6.447419067236449,6.792253628309803,0.1,0.1,0.1,0.8488067984580994
image1401,121.69439697265625,132.80709838867188,17.5760498046875,14.157867431640625,18.081819259578594,14.565275067195433,16.041367112480486,0.1,0.1,0.1,1.8542574644088745
image1738,141.55409240722656,132.69378662109375,15.443145751953125,13.993316650390625,18.294447727862554,16.57693348957891,17.372335887772,0.1,0.1,0.1,2.254314661026001
image586,116.47486114501953,132.7281951904297,25.181991577148438,30.479766845703125,8.399014378815352,10.165994981600615,9.15703323236506,0.1,0.1,0.1,0.9771028161048889
image1328,239.35006713867188,128.85096740722656,30.1644287109375,73.59869384765625,3.478322598087144,8.486817451549328,4.55163782950104,0.1,0.1,0.1,0.34836825728416443
image125,131.3637237548828,133.17214965820312,24.699951171875,25.36371612548828,10.093158223874882,10.364392958456476,10.2260787603786,0.1,0.1,0.1,1.09280264377594
image810,129.46603393554688,132.75674438476562,18.91168212890625,24.22974395751953,10.565526422764867,13.536606540605263,11.778787888701563,0.1,0.1,0.1,1.2360244989395142
image594,128.9977264404297,132.7425537109375,9.754364013671875,9.72027587890625,26.3367010555266,26.24466337745713,26.29056139061844,0.1,0.1,0.1,2.7512123584747314
image491,158.89996337890625,132.8211669921875,34.07989501953125,30.26805877685547,8.457760766466825,7.511760228524352,7.942816996150509,0.1,0.1,0.1,0.9936109781265259
image1071,125.53433227539062,132.88497924804688,15.11029052734375,12.081428527832031,21.18954719719211,16.942096482972286,18.71352541233374,0.1,0.1,0.1,2.1875648498535156
image158,153.57862854003906,132.23556518554688,12.92205810546875,11.12664794921875,23.00782779938453,19.811085657605744,21.23104119057988,0.1,0.1,0.1,2.7707977294921875
image860,134.21974182128906,133.0784912109375,27.50848388671875,24.116668701171875,10.61506475757825,9.306219893986896,9.896310032455254,0.1,0.1,0.1,1.205500841140747
image172,135.25367736816406,132.85467529296875,25.3583984375,22.10364532470703,11.581800026163473,10.095274771825778,10.762291486464601,0.1,0.1,0.1,1.2356349229812622
image1938,127.95113372802734,132.73971557617188,12.079116821289062,9.819366455078125,26.07092842202753,21.19360246179655,23.257114651339514,0.1,0.1,0.1,2.48744535446167
image1226,127.03083038330078,132.6644287109375,13.905685424804688,11.874397277832031,21.558988975206262,18.40973617477009,19.798929153040476,0.1,0.1,0.1,1.8607338666915894
image703,122.43537139892578,132.63824462890625,12.752243041992188,11.870819091796875,21.56548743775435,20.074899698587224,20.78020487875142,0.1,0.1,0.1,2.3021090030670166
image1210,107.67784118652344,132.68270874023438,47.024200439453125,50.61273193359375,5.058015843441999,5.4440053761172935,5.2403790390090155,0.1,0.1,0.1,0.5574037432670593
image324,130.4032745361328,132.710693359375,11.31365966796875,9.632438659667969,26.576862728635778,22.627514660423063,24.365334311225567,0.1,0.1,0.1,2.929675817489624
image1406,164.3741455078125,132.41522216796875,22.5006103515625,19.40087127685547,13.195283672924456,11.377469144174691,12.18583987341117,0.1,0.1,0.1,1.6028374433517456
image79,131.50283813476562,132.88909912109375,22.90221405029297,22.04363250732422,11.613330965980376,11.177958578058316,11.389408548110783,0.1,0.1,0.1,1.2211791276931763
image239,135.9285888671875,132.76339721679688,27.852294921875,34.389801025390625,7.444067495795933,9.191343144903271,8.180941611415088,0.1,0.1,0.1,0.8415720462799072
image648,149.0857391357422,132.14401245117188,51.969146728515625,55.240142822265625,4.634310972433152,4.925999677026293,4.773484296746002,0.1,0.1,0.1,0.5101990103721619
image1676,135.55715942382812,132.7442169189453,20.623138427734375,16.2572021484375,15.746866998550823,12.413241607093443,13.786468819529482,0.1,0.1,0.1,1.676972508430481
image1395,129.97750854492188,132.87425231933594,22.0477294921875,17.9320068359375,14.276148918644783,11.611172936910002,12.739162539674108,0.1,0.1,0.1,1.457829475402832
image1595,202.0015869140625,132.7930145263672,27.906005859375,22.02557373046875,11.622852740760447,9.173652485061634,10.18365266056931,0.1,0.1,0.1,1.3433160781860352
image712,144.82516479492188,132.72140502929688,19.65753173828125,17.7052001953125,14.459028826331865,13.022998177409189,13.684824783026443,0.1,0.1,0.1,1.7175276279449463
image1685,94.72918701171875,126.84347534179688,92.32574462890625,92.45947265625,2.768780662980508,2.7727910674207443,2.7707836884708588,0.1,0.1,0.1,0.2470223605632782
image117,130.77064514160156,132.81683349609375,12.0736083984375,9.792610168457031,26.14216185431351,21.20327176034052,23.28874457848367,0.1,0.1,0.1,2.6721231937408447
image1588,113.39273071289062,132.77101135253906,34.729217529296875,30.14501953125,8.492281775920437,7.3713149391875445,7.8725626933037,0.1,0.1,0.1,0.9905763864517212
image863,27.039382934570312,131.2078857421875,53.615631103515625,61.80847930908203,4.141826540009759,4.7747269729184225,4.424682748458635,0.1,0.1,0.1,0.4858580231666565
image1557,149.71255493164062,132.8041229248047,20.9906005859375,17.863739013671875,14.330706455354749,12.195934982989735,13.134955825143424,0.1,0.1,0.1,1.7155091762542725
image547,97.02830505371094,132.81826782226562,34.13861083984375,30.2701416015625,8.457178805757078,7.498840570900386,7.934931038479457,0.1,0.1,0.1,0.9954042434692383
image1566,171.36752319335938,132.3595428466797,27.036376953125,23.32598876953125,10.97488310267863,9.468724320712292,10.13884273752455,0.1,0.1,0.1,1.3475399017333984
image129,132.45523071289062,133.04293823242188,23.150421142578125,21.475677490234375,11.920462118897564,11.058114166621626,11.46503619236266,0.1,0.1,0.1,1.2899270057678223
image1665,75.90320587158203,120.71189880371094,141.4222869873047,146.16128540039062,1.7514897963487384,1.8101814463160308,1.780110365404626,0.1,0.1,0.1,0.1563023328781128
image1549,101.67646789550781,132.60841369628906,14.920883178710938,13.6341552734375,18.776374103553554,17.15716133782616,17.91210952910575,0.1,0.1,0.1,2.305894374847412
image1166,121.66622924804688,132.67433166503906,12.835479736328125,12.3104248046875,20.795383105099805,19.944716150768084,20.35673135605933,0.1,0.1,0.1,2.4628219604492188
image1617,103.05926513671875,132.22352600097656,47.477691650390625,52.729156494140625,4.854998961124046,5.392006036963546,5.102429346949922,0.1,0.1,0.1,0.5327252745628357
image183,115.70417785644531,132.47128295898438,17.687652587890625,14.96514892578125,17.106411788457066,14.473373373200664,15.625904852062465,0.1,0.1,0.1,1.927427887916565
image918,126.43724060058594,132.63186645507812,8.710205078125,7.92303466796875,32.310851930884134,29.390812007736077,30.747323663929052,0.1,0.1,0.1,2.8838541507720947
image433,56.69232940673828,128.82583618164062,113.38465881347656,112.596923828125,2.273596749328378,2.257801034804301,2.2656575963932313,0.1,0.1,0.1,0.23988866806030273
image1802,139.80332946777344,129.6092987060547,95.39028930664062,98.48818969726562,2.5992964312461866,2.6837113280688882,2.6404924084377317,0.1,0.1,0.1,0.23722071945667267
image643,124.72657775878906,132.81301879882812,14.550811767578125,14.180900573730469,18.05245010138703,17.59352014781848,17.818554125700274,0.1,0.1,0.1,1.880036473274231
image48,129.03179931640625,132.70584106445312,14.05120849609375,11.962554931640625,21.40011071739258,18.2190734747953,19.618753916078518,0.1,0.1,0.1,2.0714032649993896
image436,130.3909912109375,132.8479461669922,17.08074188232422,14.310302734375,17.889209246779835,14.98763939901921,16.24723157121645,0.1,0.1,0.1,1.8542085886001587
image1275,124.64120483398438,132.98239135742188,13.6077880859375,11.909919738769531,21.49468725357242,18.812756223368467,20.020230704326103,0.1,0.1,0.1,2.3177075386047363
image1705,127.13772583007812,132.70237731933594,39.819976806640625,50.4693603515625,5.0723844767744195,6.428933930401182,5.631621492582234,0.1,0.1,0.1,0.5527346730232239
image847,113.11115264892578,132.7384796142578,18.224594116210938,16.218414306640625,15.784527091232395,14.046952067496841,14.839983837098115,0.1,0.1,0.1,1.8355467319488525
image830,229.95465087890625,132.3175811767578,33.62451171875,25.320648193359375,10.110325693286907,7.613493458025355,8.601111917420951,0.1,0.1,0.1,1.111424446105957
image1612,119.86312866210938,132.36856079101562,15.567901611328125,12.91064453125,19.828599523467343,16.444091592518756,17.900690719404327,0.1,0.1,0.1,2.1603002548217773
image1552,103.58560943603516,132.90432739257812,85.03361511230469,77.47470092773438,3.3043044624178366,3.0105741083911157,3.147205262356569,0.1,0.1,0.1,0.3675968647003174
image211,113.02748107910156,132.78125,16.108642578125,14.096527099609375,18.16050139094855,15.892090147163577,16.913255565108265,0.1,0.1,0.1,2.162313222885132
image221,206.89096069335938,132.8094940185547,18.265869140625,14.382965087890625,17.798833441898065,14.015210446823582,15.572288086389898,0.1,0.1,0.1,1.7105276584625244
image1449,109.01112365722656,132.36151123046875,9.796875,8.6407470703125,29.627067881613335,26.130781499202552,27.71487512808238,0.1,0.1,0.1,2.9582300186157227
image909,127.55184936523438,132.4443359375,11.00115966796875,8.590240478515625,29.801261168445922,23.27027401896329,25.938252073709112,0.1,0.1,0.1,2.8265230655670166
image1203,126.52253723144531,132.7997589111328,13.096160888671875,11.8785400390625,21.551470059295646,19.547713423514743,20.476424522944043,0.1,0.1,0.1,2.0784099102020264
image85,122.49955749511719,132.7078094482422,14.418365478515625,11.883819580078125,21.541895539137514,17.755133227927807,19.376309488033943,0.1,0.1,0.1,2.2426717281341553
image1442,126.95118713378906,132.59201049804688,11.998809814453125,8.4093017578125,30.44247993148398,21.335449428628838,24.708779136823036,0.1,0.1,0.1,2.640690803527832
image1815,92.60020446777344,117.66221618652344,157.84835815429688,174.82492065429688,1.4643221289155952,1.6218097102394935,1.5370475267087977,0.1,0.1,0.1,0.12793241441249847
image1949,129.27365112304688,132.8528289794922,23.56322479248047,18.114532470703125,14.1322996005573,10.864387292256156,12.181075742418125,0.1,0.1,0.1,1.350513219833374
image309,125.97193145751953,132.83261108398438,11.968124389648438,9.906303405761719,25.84213197539507,21.39015201257613,23.303038597927944,0.1,0.1,0.1,2.359255075454712
image1514,127.04277038574219,132.76422119140625,18.242950439453125,16.21161651611328,15.791145796321596,14.032817819115568,14.834389869372643,0.1,0.1,0.1,1.4589773416519165
image1967,124.90650939941406,132.59376525878906,16.08697509765625,12.551849365234375,20.395400912718,15.913495137895579,17.743163550474286,0.1,0.1,0.1,1.9754785299301147
image1339,129.3677215576172,132.74314880371094,12.745452880859375,10.010467529296875,25.573231145377,20.085594634652082,22.33887386319336,0.1,0.1,0.1,2.5153162479400635
image731,98.83114624023438,132.59970092773438,60.224029541015625,61.10009002685547,4.18984652702606,4.250794939346444,4.219990669766293,0.1,0.1,0.1,0.46160784363746643
image1737,126.5044174194336,133.34173583984375,30.951004028320312,29.81121063232422,8.58737349372923,8.271137174282256,8.424807214727075,0.1,0.1,0.1,0.826287567615509
image1888,125.04594421386719,132.67056274414062,16.188385009765625,13.413642883300781,19.085046637010546,15.813807235593192,17.22062564338147,0.1,0.1,0.1,1.9348127841949463
image317,126.14936065673828,132.79144287109375,12.489425659179688,9.868133544921875,25.94208913313067,20.497339668445107,22.744738912118663,0.1,0.1,0.1,2.486851453781128
image1758,140.43499755859375,132.31314086914062,13.27008056640625,11.381889343261719,22.491872155790773,19.29151814255555,20.70847565552994,0.1,0.1,0.1,2.675527334213257
image1104,165.39451599121094,132.60963439941406,50.937408447265625,46.065765380859375,5.557272258117514,5.025775904265549,5.271534076534694,0.1,0.1,0.1,0.629709005355835
image405,122.61936950683594,132.94386291503906,11.53851318359375,10.17620849609375,25.156717268348856,22.186567361555593,23.53220967675818,0.1,0.1,0.1,2.8355681896209717
image876,179.6140899658203,131.72567749023438,50.169036865234375,52.03186798095703,4.920061683998979,5.102748946280854,5.008908398054465,0.1,0.1,0.1,0.538476824760437
image257,128.52545166015625,132.71649169921875,12.507804870605469,9.85595703125,25.97413921228635,20.467220479400375,22.734903828175785,0.1,0.1,0.1,2.5830025672912598
image1350,128.47471618652344,132.87965393066406,27.1181640625,22.194610595703125,11.534331674625623,9.440167092801325,10.331337867467358,0.1,0.1,0.1,1.0991634130477905
image1091,134.5756072998047,132.5694580078125,13.21514892578125,11.674591064453125,21.927962922784555,19.371707533357657,20.53143448042102,0.1,0.1,0.1,2.600184679031372
image227,104.06727600097656,132.66403198242188,55.729156494140625,54.60761260986328,4.687991065072876,4.5936456983144165,4.6400991783874055,0.1,0.1,0.1,0.5204493999481201
image870,167.81353759765625,131.677978515625,34.02899169921875,38.329254150390625,6.678971602096542,7.5229969275251065,7.063441136825774,0.1,0.1,0.1,0.7091956734657288
image774,128.45742797851562,132.77915954589844,10.8460693359375,9.874603271484375,25.925092174515022,23.60302078761072,24.682510163077442,0.1,0.1,0.1,2.544545888900757
image1364,126.92292785644531,132.9270477294922,10.48516845703125,9.7000732421875,26.391553301536565,24.415439871004548,25.34590241288846,0.1,0.1,0.1,2.391575336456299
image1586,127.967041015625,132.5738983154297,9.788116455078125,8.048431396484375,31.807440156826463,26.154163691747446,28.569536164065102,0.1,0.1,0.1,2.822566032409668
image261,124.83878326416016,132.91981506347656,14.013076782226562,10.22259521484375,25.042564497543093,18.268650345561277,20.872147098180815,0.1,0.1,0.1,2.3704259395599365
image1650,248.5626220703125,132.38204956054688,11.00689697265625,21.65179443359375,11.823500393242432,23.258144473957092,14.905502799915281,0.1,0.1,0.1,1.15635347366333
image1809,127.73377990722656,133.71237182617188,33.11175537109375,36.539337158203125,7.006147891835189,7.731393190452403,7.3420408892466105,0.1,0.1,0.1,0.6913291215896606
image157,129.00950622558594,133.26632690429688,24.200347900390625,18.89422607421875,13.549112781566272,10.578360321665782,11.791798402410057,0.1,0.1,0.1,1.3121299743652344
image18,221.197998046875,132.54754638671875,25.94293212890625,19.58568572998047,13.070770333465127,9.86781288745533,11.137622800755217,0.1,0.1,0.1,1.4283486604690552
image1956,127.51953125,133.3096466064453,25.14471435546875,29.321014404296875,8.730939403054359,10.18106614300521,9.37289332123383,0.1,0.1,0.1,0.8635268211364746
image574,128.65093994140625,132.92703247070312,10.704658508300781,9.6195068359375,26.612590891209724,23.914821738730694,25.155855709073794,0.1,0.1,0.1,2.7427170276641846
image781,238.30380249023438,131.82070922851562,32.94482421875,38.38745880126953,6.668844669434948,7.770568095922693,7.15687360223816,0.1,0.1,0.1,0.6741764545440674
image432,133.5700225830078,133.158935546875,50.919891357421875,50.82061767578125,5.037325630971182,5.0275048350566935,5.032408046009213,0.1,0.1,0.1,0.525519847869873
image72,120.50348663330078,132.7256317138672,14.8336181640625,12.135589599609375,21.094978360856913,17.25809557510472,18.890320157070548,0.1,0.1,0.1,2.165520191192627
image251,202.68751525878906,132.344482421875,56.497833251953125,49.60132598876953,5.16115234616837,4.531147218661702,4.815512202509773,0.1,0.1,0.1,0.6032124757766724
image45,148.15965270996094,132.8070526123047,31.889984130859375,28.314697265625,9.041240935702769,8.027598852025559,8.489365759841284,0.1,0.1,0.1,1.0396809577941895
image718,193.5453338623047,132.2703094482422,56.862823486328125,47.327728271484375,5.409091231497871,4.502062759186618,4.893623493472414,0.1,0.1,0.1,0.631088376045227
image417,124.78767395019531,132.80685424804688,17.337799072265625,14.16192626953125,18.076636972102627,14.765426622662266,16.172121996284247,0.1,0.1,0.1,1.8198010921478271
image1445,119.09115600585938,132.88487243652344,41.8331298828125,35.946075439453125,7.121778855419181,6.119551673927697,6.563961128349062,0.1,0.1,0.1,0.7517437934875488
image636,177.93392944335938,132.665771484375,23.92779541015625,19.85089111328125,12.896146502396714,10.698854433172718,11.644803937986165,0.1,0.1,0.1,1.5570380687713623
image588,133.87255859375,132.88241577148438,11.982177734375,9.86016845703125,25.96304526799918,21.3650644878665,23.330861476844387,0.1,0.1,0.1,2.940936803817749
image1692,128.7167205810547,133.2597198486328,23.836334228515625,25.348876953125,10.099066734727291,10.739906461529007,10.404714426860618,0.1,0.1,0.1,1.0768144130706787
image1249,129.63067626953125,132.82501220703125,12.728912353515625,11.88262939453125,21.544053214166475,20.111694769372406,20.790960053049886,0.1,0.1,0.1,2.3298747539520264
image1092,176.88189697265625,132.53907775878906,44.675445556640625,39.129302978515625,6.542411454161594,5.73021705346927,6.096104028773214,0.1,0.1,0.1,0.6556338667869568
image449,51.613624572753906,132.53433227539062,41.24043273925781,33.21483612060547,7.7073991595335745,6.207500333921256,6.83700762913311,0.1,0.1,0.1,0.895738422870636
image540,103.23971557617188,132.81976318359375,36.616424560546875,32.23009490966797,7.9428869420799755,6.9913980699205815,7.421784081109321,0.1,0.1,0.1,0.9467125535011292
image803,135.63055419921875,132.82830810546875,22.85588836669922,19.901458740234375,12.863378676983611,11.20061473405642,11.946066065685363,0.1,0.1,0.1,1.4585429430007935
image376,97.85293579101562,132.73764038085938,12.152679443359375,10.206184387207031,25.08283118232548,21.06531330750165,22.812910370076768,0.1,0.1,0.1,2.9218900203704834
image1230,162.15286254882812,132.54446411132812,49.29974365234375,42.95965576171875,5.959079407431402,5.192724769631323,5.536512439803437,0.1,0.1,0.1,0.7069283723831177
image140,125.47038269042969,132.91973876953125,15.161651611328125,11.93133544921875,21.456106157568687,16.884704025828423,18.7649689679984,0.1,0.1,0.1,2.2398488521575928
image1883,180.80709838867188,131.59426879882812,38.877197265625,42.80803680419922,5.980185477108539,6.584836819663278,6.2607178956452145,0.1,0.1,0.1,0.6284935474395752
image1125,123.46603393554688,132.67559814453125,16.691650390625,13.868598937988281,18.458966269388295,15.337009463353274,16.68276060948424,0.1,0.1,0.1,2.008033037185669
image1843,130.5404052734375,132.52386474609375,14.8272705078125,13.527069091796875,18.92501607426876,17.26548388424649,18.038245905384418,0.1,0.1,0.1,2.0945661067962646
image1580,126.41606140136719,132.81358337402344,11.22528076171875,10.035247802734375,25.51008256420393,22.805665660767204,24.044548692609073,0.1,0.1,0.1,2.434475898742676
image424,124.0501937866211,134.58502197265625,66.14271545410156,64.26152801513672,3.983721021070329,3.8704186582367663,3.925844129281518,0.1,0.1,0.1,0.3960988521575928
image195,131.42813110351562,132.82728576660156,12.591949462890625,9.909210205078125,25.834551362005513,20.330450082765207,22.594359941028156,0.1,0.1,0.1,2.5190365314483643
image1590,126.89325714111328,133.23687744140625,18.175094604492188,15.192146301269531,16.85081192106525,14.085208664428443,15.283440823119033,0.1,0.1,0.1,1.5826140642166138
image1757,93.59591674804688,126.42843627929688,108.350341796875,117.71377563476562,2.1747667052520647,2.3627059753989945,2.262903930114763,0.1,0.1,0.1,0.20031416416168213
image1935,137.52549743652344,132.79409790039062,16.7523193359375,14.191009521484375,18.039590461300914,15.281466098298539,16.489982777106107,0.1,0.1,0.1,2.0884406566619873
image999,140.01937866210938,40.80000305175781,14.61297607421875,13.645217895507812,18.761151486212515,17.518676462603217,18.1080225129664,0.1,0.1,0.1,2.7378556728363037
image759,131.43177795410156,132.7115478515625,11.134979248046875,9.506217956542969,26.929742319215343,22.990613120801598,24.72789791011389,0.1,0.1,0.1,2.945742130279541
image707,131.59710693359375,132.83741760253906,24.51148223876953,20.00250244140625,12.798398637865745,10.44408483772098,11.443446072934965,0.1,0.1,0.1,1.3134781122207642
image545,138.98690795898438,132.20372009277344,31.89313507080078,39.627960205078125,6.460085219506072,8.02680575088325,7.11722695531472,0.1,0.1,0.1,0.7332367300987244
image71,136.35098266601562,132.63101196289062,13.0357666015625,11.55712890625,22.15083019983945,19.638277350663458,20.781492364596144,0.1,0.1,0.1,2.5392396450042725
image832,166.98321533203125,132.82815551757812,30.26971435546875,26.419708251953125,9.68973606970375,8.457298175783714,9.010910558748732,0.1,0.1,0.1,1.152417540550232
image1972,128.33944702148438,132.85838317871094,15.3524169921875,11.770233154296875,21.74978155862137,16.674898820835356,18.71469296351809,0.1,0.1,0.1,2.1443850994110107
image1062,131.0283203125,132.7149658203125,13.864067077636719,11.940185546875,21.44020283395015,18.46500010180548,19.7867724662257,0.1,0.1,0.1,2.337202548980713
image1672,168.0736083984375,132.7667236328125,44.24041748046875,38.052337646484375,6.72757617096493,5.786563838666731,6.204174059002052,0.1,0.1,0.1,0.7906261682510376
image1233,125.75537872314453,132.5369873046875,11.320968627929688,8.79998779296875,29.090949444787384,22.61290605191049,25.24870225989036,0.1,0.1,0.1,2.8879120349884033
image1373,134.97906494140625,132.9569091796875,17.47344207763672,14.109626770019531,18.143640804443876,14.65080542588916,16.12004471636293,0.1,0.1,0.1,1.9740791320800781
image1351,136.51211547851562,133.2362060546875,40.8192138671875,38.87542724609375,6.585136630896402,6.271556351696068,6.422612212420678,0.1,0.1,0.1,0.7122277617454529
image1867,117.27662658691406,132.8004150390625,15.145370483398438,13.913421630859375,18.399499906780868,16.902854920625007,17.603639485941194,0.1,0.1,0.1,2.2589008808135986
image1377,134.2132110595703,132.7137451171875,14.82537841796875,13.826995849609375,18.514506172158303,17.267687392702317,17.858536094960748,0.1,0.1,0.1,2.202017307281494
image1039,142.81985473632812,132.72328186035156,13.91558837890625,12.190399169921875,21.000132680777558,18.396634984407417,19.56967418736403,0.1,0.1,0.1,2.5791540145874023
image1968,126.92851257324219,132.7340850830078,10.235992431640625,11.636077880859375,22.00054026976771,25.00978793308548,23.36103626709493,0.1,0.1,0.1,2.2450530529022217
image1859,128.019775390625,132.82839965820312,18.3211669921875,18.173919677734375,14.086119259877453,13.972909046086603,14.02917157792931,0.1,0.1,0.1,1.4251166582107544
image627,131.47293090820312,132.72190856933594,14.514862060546875,12.142730712890625,21.08257245038239,17.63709492602334,19.130941870284833,0.1,0.1,0.1,2.318546772003174
image236,125.50711822509766,132.703125,18.996139526367188,16.26611328125,15.738240326599225,13.476422388068094,14.47645486264821,0.1,0.1,0.1,1.5916597843170166
image528,107.8846435546875,132.80148315429688,19.659561157226562,16.09845733642578,15.902144823575856,13.021653838183372,14.247985627917448,0.1,0.1,0.1,1.847221851348877
image886,123.81768798828125,132.772216796875,13.983428955078125,11.9234619140625,21.47027447607932,18.30738374846413,19.70090016815859,0.1,0.1,0.1,2.170441150665283
image357,128.47303771972656,132.7834930419922,10.840118408203125,9.71728515625,26.34480679362846,23.615978198750593,24.868801319575446,0.1,0.1,0.1,2.461756467819214
image1944,10.963654518127441,126.1664047241211,21.276220321655273,90.54173278808594,2.827425454725626,12.032212306968788,3.8925552581998693,0.1,0.1,0.1,0.24705983698368073
image97,191.9510498046875,131.84921264648438,42.26776123046875,44.119232177734375,5.802458188046059,6.056625488256572,5.925457392338069,0.1,0.1,0.1,0.6428367495536804
image737,112.2680435180664,132.75180053710938,18.669509887695312,16.258575439453125,15.745536929317273,13.712197135326209,14.623894025522956,0.1,0.1,0.1,1.8674129247665405
image897,137.20343017578125,132.85618591308594,34.11388397216797,34.019805908203125,7.525028234751664,7.504275977747337,7.514630615449642,0.1,0.1,0.1,0.8365933299064636
image1086,122.1812744140625,132.66690063476562,10.777923583984375,10.035858154296875,25.50853111553724,23.752255989308296,24.583466508322037,0.1,0.1,0.1,2.9272820949554443
image173,130.31295776367188,132.75466918945312,14.536491394042969,11.847770690917969,21.607440477915347,17.610852100453098,19.305523797005648,0.1,0.1,0.1,2.308640480041504
image1289,127.5421142578125,132.8567352294922,14.635162353515625,14.211639404296875,18.01340385280242,17.492118899419264,17.74702204701083,0.1,0.1,0.1,1.724829077720642
image577,218.9653778076172,132.3170166015625,27.81182861328125,20.595550537109375,12.429869235043526,9.204716581553715,10.461297657543836,0.1,0.1,0.1,1.3902250528335571
image887,132.42355346679688,132.8009796142578,14.9844970703125,12.226409912109375,20.938280479738417,17.08432380471353,18.720067226475503,0.1,0.1,0.1,2.281445026397705
image279,110.78726196289062,133.18234252929688,40.4818115234375,39.230682373046875,6.525504643678661,6.323827673862502,6.42229243097705,0.1,0.1,0.1,0.7328276038169861
image1585,173.89761352539062,132.28030395507812,35.96575927734375,39.22972869873047,6.525663278631966,7.117881149843109,6.8025138145706485,0.1,0.1,0.1,0.7195651531219482
image1842,136.54689025878906,132.84005737304688,21.08074951171875,17.95294952392578,14.259495335784822,12.143780744498201,13.074961533921472,0.1,0.1,0.1,1.5918978452682495
image198,124.46412658691406,132.7422637939453,20.98828125,16.37371826171875,15.634811586963734,12.197282709845524,13.600421457957657,0.1,0.1,0.1,1.5318796634674072
image1337,135.52259826660156,132.83157348632812,17.08685302734375,14.19976806640625,18.02846347931863,14.982279041689438,16.29558834183652,0.1,0.1,0.1,1.9944981336593628
image853,62.1043815612793,132.78956604003906,17.61376190185547,14.168365478515625,18.06842154009852,14.534089959115006,16.015848694228428,0.1,0.1,0.1,1.7511200904846191
image453,124.7950439453125,132.86944580078125,12.023284912109375,9.867134094238281,25.94471683013674,21.292018102487695,23.2765886543155,0.1,0.1,0.1,2.7412874698638916
image1543,242.96682739257812,131.60328674316406,22.2200927734375,40.24078369140625,6.3617051288857205,11.52110401204217,7.875891924612395,0.1,0.1,0.1,0.661633312702179
image138,134.32565307617188,133.15158081054688,43.51171112060547,47.164031982421875,5.427865032731122,5.883473515679972,5.6419187206924395,0.1,0.1,0.1,0.5935415625572205
image882,124.9910888671875,133.0008544921875,29.953948974609375,27.698577880859375,9.242351759037579,8.546452429928346,8.874002575212181,0.1,0.1,0.1,0.9323601126670837
image925,132.0234832763672,132.81976318359375,15.894378662109375,14.181243896484375,18.05201305813971,16.10632321289027,16.996203859992697,0.1,0.1,0.1,1.927533745765686
image1504,125.75138854980469,132.7705535888672,13.72076416015625,10.154571533203125,25.21032021517979,18.657852945494014,21.209432550087115,0.1,0.1,0.1,2.3717989921569824
image262,127.47972106933594,132.8531494140625,22.798095703125,20.06700897216797,12.757257464481148,11.229008042321244,11.92027751913968,0.1,0.1,0.1,1.2171746492385864
image582,126.86237335205078,132.68252563476562,9.823959350585938,7.9559326171875,32.17724587648638,26.058739746793762,28.638944504065122,0.1,0.1,0.1,2.8411216735839844
