Image,x,y,w,h,1/Bh,1/Bw,1/Bd,Ch,Cw,Cb,midas_max,midas_max_relative,Target
image514,121.7069320678711,132.76890563964844,15.325637817382812,16.1287841796875,0.0630030632019043,0.05986577272415161,0.06145444132315793,0.1,0.1,0.1,23.506006,0.3383828,1.8468917608261108
image515,123.58387756347656,132.38717651367188,10.770751953125,8.91851806640625,0.034837961196899414,0.04207324981689453,0.038625392493225774,0.1,0.1,0.1,14.628364,0.19352794,2.900733470916748
image516,129.50743103027344,132.3754119873047,10.95166015625,8.9310302734375,0.034886837005615234,0.04277992248535156,0.03903340341367283,0.1,0.1,0.1,14.034162,0.20718546,2.8786213397979736
image517,238.6269073486328,131.84475708007812,31.06536865234375,39.79645538330078,0.15545490384101868,0.12134909629821777,0.13944861114513563,0.1,0.1,0.1,51.788456,0.994301,0.7747390866279602
image519,125.3475341796875,132.5059356689453,10.804534912109375,8.930145263671875,0.03488337993621826,0.042205214500427246,0.038717762892512456,0.1,0.1,0.1,9.08164,0.14638095,2.9418532848358154
image52,89.05715942382812,132.90185546875,43.40582275390625,38.13524627685547,0.14896580576896667,0.1695539951324463,0.15959224378673784,0.1,0.1,0.1,25.952496,0.43954906,0.8039541244506836
image521,126.5237808227539,132.69422912597656,10.942153930664062,8.27862548828125,0.03233838081359863,0.042742788791656494,0.037899319699260296,0.1,0.1,0.1,11.079284,0.17909591,2.801621198654175
image522,125.99134826660156,132.74087524414062,14.071807861328125,12.1617431640625,0.04750680923461914,0.05496799945831299,0.05137303713088993,0.1,0.1,0.1,16.365082,0.21027479,1.9263873100280762
image524,125.93769836425781,132.7533416748047,21.781463623046875,28.055816650390625,0.10959303379058838,0.08508384227752686,0.09810681238357537,0.1,0.1,0.1,30.78943,0.47351304,1.009878158569336
image525,132.64926147460938,132.8503875732422,34.43079376220703,28.585113525390625,0.11166059970855713,0.13449528813362122,0.12360637535625017,0.1,0.1,0.1,18.89224,0.2903873,0.9485177993774414
image527,18.814861297607422,133.00454711914062,37.277488708496094,34.07685089111328,0.13311269879341125,0.14561519026756287,0.13950407559767558,0.1,0.1,0.1,37.475674,0.9987308,0.8524415493011475
image528,107.8846435546875,132.80148315429688,19.659561157226562,16.09845733642578,0.06288459897041321,0.07679516077041626,0.07018535995997946,0.1,0.1,0.1,24.017654,0.3416477,1.847221851348877
image529,126.39350891113281,132.69635009765625,12.642425537109375,10.1044921875,0.039470672607421875,0.049384474754333496,0.04470324564751248,0.1,0.1,0.1,9.374717,0.14107293,2.60681414604187
image53,123.46084594726562,132.8466796875,11.02392578125,10.12847900390625,0.03956437110900879,0.04306221008300781,0.04135029261374379,0.1,0.1,0.1,10.887712,0.17922446,2.923447370529175
image531,128.0637969970703,132.80433654785156,14.141571044921875,16.328948974609375,0.06378495693206787,0.055240511894226074,0.059665881729686544,0.1,0.1,0.1,20.873726,0.3024707,1.6387296915054321
image533,117.90652465820312,133.27117919921875,41.75677490234375,45.4666748046875,0.17760419845581055,0.16311240196228027,0.17051232650901726,0.1,0.1,0.1,36.550854,0.57312983,0.6247127056121826
image534,137.90640258789062,131.64007568359375,36.211944580078125,42.57622528076172,0.16631338000297546,0.14145290851593018,0.15438436723909293,0.1,0.1,0.1,34.82627,1.0,0.6202607154846191
image536,49.73450469970703,131.6448974609375,99.46900939941406,96.52832794189453,0.3770637810230255,0.3885508179664612,0.3828503840286608,0.1,0.1,0.1,47.692062,0.8535043,0.29886794090270996
image537,126.89967346191406,133.6230010986328,37.797515869140625,44.949005126953125,0.17558205127716064,0.14764654636383057,0.1622167676041263,0.1,0.1,0.1,32.886936,0.49239781,0.5937442779541016
image538,128.095947265625,134.9829559326172,82.2200927734375,94.1912841796875,0.3679347038269043,0.32117223739624023,0.3453458790504808,0.1,0.1,0.1,38.045444,0.7420001,0.2606900930404663
image539,127.83154296875,132.50070190429688,10.348907470703125,8.458740234375,0.033041954040527344,0.04042541980743408,0.036918730296582554,0.1,0.1,0.1,8.539782,0.15683727,2.8660926818847656
image54,121.9100570678711,132.77081298828125,11.786209106445312,10.208221435546875,0.03987586498260498,0.046039879322052,0.043068289355975425,0.1,0.1,0.1,16.079185,0.2261937,2.73051381111145
image540,103.23971557617188,132.81976318359375,36.616424560546875,32.23009490966797,0.1258988082408905,0.14303290843963623,0.13473849266853527,0.1,0.1,0.1,28.562462,0.42484632,0.9467125535011292
image541,118.02682495117188,132.82362365722656,19.86248779296875,15.951904296875,0.06231212615966797,0.07758784294128418,0.07036573896016356,0.1,0.1,0.1,20.483652,0.27975675,1.7216169834136963
image542,118.00154876708984,132.90452575683594,23.753646850585938,21.952423095703125,0.08575165271759033,0.09278768301010132,0.0893389614395121,0.1,0.1,0.1,24.04819,0.33378395,1.3232215642929077
image544,160.6636962890625,132.70130920410156,15.72955322265625,14.071258544921875,0.054965853691101074,0.06144356727600098,0.058294755474193334,0.1,0.1,0.1,18.041626,0.30083042,2.1498117446899414
image545,138.98690795898438,132.20372009277344,31.89313507080078,39.627960205078125,0.15479671955108643,0.12458255887031555,0.14050416071855903,0.1,0.1,0.1,38.272415,0.75624883,0.7332367300987244
image546,127.50794982910156,132.78182983398438,13.097930908203125,16.34400177001953,0.0638437569141388,0.05116379261016846,0.05785222109464758,0.1,0.1,0.1,22.758158,0.34771353,1.674971342086792
image547,97.02830505371094,132.81826782226562,34.13861083984375,30.2701416015625,0.11824274063110352,0.13335394859313965,0.1260250398082384,0.1,0.1,0.1,34.623447,0.52381414,0.9954042434692383
image549,125.48716735839844,132.79563903808594,12.96246337890625,10.018951416015625,0.039136528968811035,0.05063462257385254,0.0452522535511939,0.1,0.1,0.1,11.760013,0.15653215,2.4767680168151855
image55,139.98037719726562,132.78753662109375,19.1824951171875,16.15282440185547,0.06309697031974792,0.07493162155151367,0.06926750887634987,0.1,0.1,0.1,22.549469,0.34223583,1.790769338607788
image551,102.61341094970703,132.24249267578125,39.373077392578125,45.85730743408203,0.17913010716438293,0.1538010835647583,0.16694665105718215,0.1,0.1,0.1,43.622356,0.83953536,0.6202752590179443
image552,123.53764343261719,132.85072326660156,14.750823974609375,14.172760009765625,0.05536234378814697,0.05762040615081787,0.056502656197307155,0.1,0.1,0.1,21.947918,0.29920933,1.934842586517334
image553,34.269989013671875,122.34339141845703,68.53997802734375,157.56028747558594,0.6154698729515076,0.2677342891693115,0.4745970997108712,0.1,0.1,0.1,37.17524,0.7563741,0.13932564854621887
image554,170.9409637451172,130.4469757080078,50.38958740234375,55.89324951171875,0.21833300590515137,0.19683432579040527,0.2078617969672906,0.1,0.1,0.1,33.48778,1.0,0.4572749137878418
image555,125.85528564453125,132.74977111816406,10.138092041015625,9.833099365234375,0.03841054439544678,0.039601922035217285,0.039010781520228584,0.1,0.1,0.1,18.532846,0.26068643,2.485398769378662
image556,112.67697143554688,132.1901092529297,35.102264404296875,43.4893798828125,0.16988039016723633,0.13711822032928467,0.1543709061151788,0.1,0.1,0.1,40.87401,0.7829488,0.6672586798667908
image559,130.9749755859375,132.76646423339844,18.11742401123047,15.87091064453125,0.061995744705200195,0.07077118754386902,0.06652831482880743,0.1,0.1,0.1,12.49423,0.20769227,1.7449719905853271
image56,132.42578125,132.83648681640625,14.92919921875,12.290435791015625,0.048009514808654785,0.05831718444824219,0.05341258051308111,0.1,0.1,0.1,17.001696,0.2634492,2.1877596378326416
image561,219.4811553955078,130.7462615966797,70.67208862304688,75.89352416992188,0.2964590787887573,0.27606284618377686,0.2864425600703972,0.1,0.1,0.1,33.16874,0.87523675,0.3411317765712738
image563,130.0945281982422,132.87059020996094,21.852783203125,21.927154541015625,0.08565294742584229,0.08536243438720703,0.08550781428397151,0.1,0.1,0.1,25.284058,0.3860972,1.216576099395752
image564,96.09912872314453,132.85438537597656,43.86604309082031,38.300079345703125,0.14960968494415283,0.17135173082351685,0.1608484900229151,0.1,0.1,0.1,32.179596,0.51091695,0.7855136394500732
image565,108.41400909423828,132.8125762939453,29.150680541992188,25.95263671875,0.10137748718261719,0.11386984586715698,0.10780476961914022,0.1,0.1,0.1,22.63752,0.33904132,1.1925345659255981
image566,99.44816589355469,132.73414611816406,22.86322021484375,19.83660888671875,0.07748675346374512,0.0893094539642334,0.08360734276886432,0.1,0.1,0.1,22.717987,0.37033314,1.5757932662963867
image567,101.75405883789062,132.7100067138672,14.166671752929688,12.134552001953125,0.047400593757629395,0.05533856153488159,0.05152267792596621,0.1,0.1,0.1,18.076006,0.28850418,2.4156951904296875
image568,82.96450805664062,131.07382202148438,45.881404876708984,49.24236297607422,0.19235298037528992,0.17922423779964447,0.18590454065745698,0.1,0.1,0.1,30.68621,0.9589789,0.5009874701499939
image57,165.62371826171875,132.43756103515625,64.3089599609375,55.84906005859375,0.21816039085388184,0.2512068748474121,0.2352645852100586,0.1,0.1,0.1,29.33553,0.5439313,0.5355363488197327
image570,141.87527465820312,132.3251953125,19.748138427734375,16.75792694091797,0.06546065211296082,0.0771411657333374,0.07153969676253985,0.1,0.1,0.1,19.71378,0.35263982,1.7560774087905884
image571,124.92221069335938,132.81179809570312,11.964263916015625,9.894767761230469,0.03865143656730652,0.046735405921936035,0.042884331144397325,0.1,0.1,0.1,16.556738,0.21555759,2.4356496334075928
image572,126.01875305175781,132.8788604736328,14.13623046875,11.841644287109375,0.046256422996520996,0.05521965026855469,0.0509355791378412,0.1,0.1,0.1,12.42123,0.1659617,2.1593434810638428
image573,135.67349243164062,132.83059692382812,24.6474609375,20.01141357421875,0.07816958427429199,0.09627914428710938,0.0876930941701616,0.1,0.1,0.1,19.535213,0.31409106,1.3518764972686768
image574,128.65093994140625,132.92703247070312,10.704658508300781,9.6195068359375,0.03757619857788086,0.04181507229804993,0.03975217585777839,0.1,0.1,0.1,7.823993,0.13574389,2.7427170276641846
image575,238.51654052734375,132.46072387695312,32.8101806640625,31.53411865234375,0.12318015098571777,0.12816476821899414,0.12569717063142813,0.1,0.1,0.1,38.081993,0.8461699,0.9554563164710999
image576,125.86510467529297,133.11746215820312,38.37208557128906,47.37506103515625,0.1850588321685791,0.1498909592628479,0.16839547356199192,0.1,0.1,0.1,38.711994,0.6113426,0.5732564926147461
image577,218.9653778076172,132.3170166015625,27.81182861328125,20.595550537109375,0.0804513692855835,0.10863995552062988,0.0955904355975266,0.1,0.1,0.1,29.76731,0.69726706,1.3902250528335571
image578,126.65390014648438,133.51644897460938,31.195648193359375,34.01453399658203,0.13286927342414856,0.12185800075531006,0.12748257953215078,0.1,0.1,0.1,26.957592,0.3789423,0.760640561580658
image580,129.9318084716797,131.6544647216797,42.27581787109375,52.7696533203125,0.2061314582824707,0.16513991355895996,0.18676371320992566,0.1,0.1,0.1,35.78231,0.8703056,0.5284765362739563
image581,118.38489532470703,132.61294555664062,22.859237670898438,19.86419677734375,0.07759451866149902,0.08929389715194702,0.08364899699007816,0.1,0.1,0.1,18.759281,0.27154216,1.482316493988037
image582,126.86237335205078,132.68252563476562,9.823959350585938,7.9559326171875,0.031077861785888672,0.03837484121322632,0.03491748796321932,0.1,0.1,0.1,11.0501175,0.13888544,2.8411216735839844
image583,126.95233917236328,133.1675262451172,28.177352905273438,27.325592041015625,0.10674059391021729,0.11006778478622437,0.10841695355444304,0.1,0.1,0.1,20.833319,0.2781568,0.9069105982780457
image586,116.47486114501953,132.7281951904297,25.181991577148438,30.479766845703125,0.11906158924102783,0.09836715459823608,0.10920567553097346,0.1,0.1,0.1,36.891808,0.6238461,0.9771028161048889
image587,124.13130187988281,132.83273315429688,17.912689208984375,14.351898193359375,0.05606210231781006,0.06997144222259521,0.06339937713811779,0.1,0.1,0.1,17.002056,0.22728583,1.8036495447158813
image588,133.87255859375,132.88241577148438,11.982177734375,9.86016845703125,0.03851628303527832,0.046805381774902344,0.042861683482733316,0.1,0.1,0.1,14.927847,0.23053414,2.940936803817749
image590,127.2005844116211,132.88475036621094,15.569717407226562,14.075927734375,0.054984092712402344,0.06081920862197876,0.057975109266002384,0.1,0.1,0.1,13.1571865,0.17836563,1.7494059801101685
image594,128.9977264404297,132.7425537109375,9.754364013671875,9.72027587890625,0.03796982765197754,0.03810298442840576,0.038036464309082474,0.1,0.1,0.1,15.462011,0.21940786,2.7512123584747314
image596,129.58103942871094,132.694580078125,19.07501220703125,16.08349609375,0.06282615661621094,0.07451176643371582,0.06891708529906529,0.1,0.1,0.1,13.345557,0.20169377,1.6703227758407593
image598,113.88938903808594,132.74014282226562,34.202545166015625,30.310638427734375,0.1184009313583374,0.13360369205474854,0.1262313888800678,0.1,0.1,0.1,20.918362,0.3026994,0.9838102459907532
image599,127.07660675048828,132.73095703125,20.029953002929688,18.0521240234375,0.07051610946655273,0.07824200391769409,0.07447930206223506,0.1,0.1,0.1,15.550465,0.19266418,1.372043490409851
image60,126.42455291748047,132.76702880859375,17.104293823242188,16.20775604248047,0.06331154704093933,0.0668136477470398,0.06508615641587152,0.1,0.1,0.1,16.698414,0.20861672,1.6031759977340698
image601,146.03521728515625,132.69320678710938,27.959716796875,24.23894500732422,0.09468337893486023,0.10921764373779297,0.10220918733205397,0.1,0.1,0.1,23.864809,0.40624046,1.2394849061965942
image602,121.38987731933594,132.36566162109375,14.756134033203125,12.7891845703125,0.0499577522277832,0.05764114856719971,0.05393643951818921,0.1,0.1,0.1,19.223642,0.26103675,2.124248504638672
image603,128.40919494628906,132.60580444335938,10.84063720703125,8.3922119140625,0.03278207778930664,0.04234623908996582,0.037867324893955084,0.1,0.1,0.1,11.7355385,0.16712114,2.8427224159240723
image605,166.22886657714844,132.72073364257812,25.009124755859375,20.15283203125,0.07872200012207031,0.09769189357757568,0.08871544221270503,0.1,0.1,0.1,22.684303,0.42304385,1.4942666292190552
image609,148.87176513671875,132.7124481201172,24.15911865234375,22.041229248046875,0.0860985517501831,0.09437155723571777,0.09032981630827473,0.1,0.1,0.1,19.346415,0.3136482,1.4063493013381958
image611,134.37680053710938,132.46987915039062,17.026702880859375,15.046089172363281,0.05877378582954407,0.06651055812835693,0.0627615019071511,0.1,0.1,0.1,21.050371,0.3136085,1.8673059940338135
image613,129.52337646484375,133.13536071777344,30.587127685546875,25.353271484375,0.09903621673583984,0.11948096752166748,0.10973575949812804,0.1,0.1,0.1,16.424185,0.2411978,1.0208460092544556
image615,141.97972106933594,132.7801055908203,14.381256103515625,12.125274658203125,0.04736435413360596,0.05617678165435791,0.05195773686148695,0.1,0.1,0.1,18.050753,0.29038754,2.4732584953308105
image616,130.01593017578125,132.8190155029297,11.82196044921875,9.901702880859375,0.038678526878356934,0.04617953300476074,0.04259446977025049,0.1,0.1,0.1,10.32342,0.16545472,2.848134756088257
image617,150.89926147460938,133.0540008544922,53.87566375732422,47.44146728515625,0.1853182315826416,0.21045181155204773,0.1982836502872289,0.1,0.1,0.1,31.766104,0.51289254,0.6144468784332275
image618,104.61454772949219,132.76943969726562,27.087188720703125,26.585357666015625,0.10384905338287354,0.10580933094024658,0.10483377414397885,0.1,0.1,0.1,33.54524,0.5207684,1.1587876081466675
image619,132.60934448242188,132.88946533203125,26.57855987548828,23.334747314453125,0.09115135669708252,0.1038224995136261,0.09769258219787123,0.1,0.1,0.1,15.973731,0.24348685,1.229172945022583
image62,124.3158187866211,132.76397705078125,23.316635131835938,18.318359375,0.07155609130859375,0.09108060598373413,0.08190223131798068,0.1,0.1,0.1,16.762299,0.21078144,1.3715614080429077
image620,78.60208129882812,132.18246459960938,40.642147064208984,43.55633544921875,0.17014193534851074,0.15875838696956635,0.16454863049766683,0.1,0.1,0.1,48.808006,0.9729836,0.6560810208320618
image622,127.98854064941406,132.806884765625,16.024200439453125,14.323432922363281,0.05595090985298157,0.06259453296661377,0.059365730310866074,0.1,0.1,0.1,15.5306015,0.22357118,1.8171902894973755
image626,128.45887756347656,132.779052734375,15.2738037109375,14.221527099609375,0.05555284023284912,0.05966329574584961,0.05764471752551648,0.1,0.1,0.1,19.64077,0.28745285,1.8029814958572388
image627,131.47293090820312,132.72190856933594,14.514862060546875,12.142730712890625,0.047432541847229004,0.05669867992401123,0.052271341723809824,0.1,0.1,0.1,14.668684,0.23261346,2.318546772003174
image628,127.06228637695312,132.76414489746094,16.07073974609375,18.241607666015625,0.07125627994537354,0.06277632713317871,0.06715029664858269,0.1,0.1,0.1,23.832209,0.32929847,1.4129184484481812
image629,143.00494384765625,132.46762084960938,18.260772705078125,16.753326416015625,0.06544268131256104,0.07133114337921143,0.06845026133318645,0.1,0.1,0.1,17.989288,0.27869925,1.842311978340149
image63,128.0185089111328,132.7623291015625,14.0570068359375,11.813484191894531,0.04614642262458801,0.05491018295288086,0.05071794807051019,0.1,0.1,0.1,12.667102,0.18237269,2.147029399871826
image631,133.00531005859375,132.8433837890625,21.66820526123047,18.11492919921875,0.07076144218444824,0.08464142680168152,0.07801074551319011,0.1,0.1,0.1,15.578006,0.25481048,1.544188380241394
image633,127.41438293457031,132.26058959960938,10.9031982421875,8.871063232421875,0.03465259075164795,0.04259061813354492,0.038825009972945544,0.1,0.1,0.1,11.73144,0.16327026,2.6924099922180176
image635,120.03338623046875,132.78659057617188,26.420928955078125,22.0303955078125,0.08605623245239258,0.10320675373077393,0.09501923268355948,0.1,0.1,0.1,21.514118,0.29161304,1.2628241777420044
image636,177.93392944335938,132.665771484375,23.92779541015625,19.85089111328125,0.07754254341125488,0.09346795082092285,0.08587521140977995,0.1,0.1,0.1,25.737268,0.47658327,1.5570380687713623
image639,127.70915222167969,132.25863647460938,11.425018310546875,8.86724853515625,0.0346376895904541,0.04462897777557373,0.03994693478514531,0.1,0.1,0.1,8.655275,0.12198266,2.6463353633880615
image64,127.58523559570312,132.77786254882812,15.1199951171875,16.39276123046875,0.06403422355651855,0.05906248092651367,0.061598532611097906,0.1,0.1,0.1,20.92664,0.3028911,1.6297833919525146
image641,107.8580093383789,132.50416564941406,18.46990966796875,16.6422119140625,0.06500864028930664,0.07214808464050293,0.06867120731994464,0.1,0.1,0.1,16.378126,0.2665997,1.8087129592895508
image643,124.72657775878906,132.81301879882812,14.550811767578125,14.180900573730469,0.055394142866134644,0.05683910846710205,0.05612127633620215,0.1,0.1,0.1,21.097221,0.28840572,1.880036473274231
image644,179.07260131835938,132.36181640625,58.27374267578125,53.487091064453125,0.20893394947052002,0.2276318073272705,0.21848299126983478,0.1,0.1,0.1,43.60648,0.8241497,0.5422711372375488
image645,123.94223022460938,132.858154296875,15.967193603515625,14.14117431640625,0.055238962173461914,0.06237185001373291,0.05891345608660533,0.1,0.1,0.1,18.221157,0.24292822,1.9428558349609375
image647,42.13422393798828,132.60919189453125,63.99143981933594,49.85216522216797,0.19473502039909363,0.249966561794281,0.22405915534194257,0.1,0.1,0.1,33.61353,0.8040411,0.5754038095474243
image648,149.0857391357422,132.14401245117188,51.969146728515625,55.240142822265625,0.2157818078994751,0.20300447940826416,0.20949058126821157,0.1,0.1,0.1,41.84675,0.7679045,0.5101990103721619
image649,128.0376739501953,132.9070281982422,18.189453125,21.879180908203125,0.08546555042266846,0.07105255126953125,0.0785901563523036,0.1,0.1,0.1,26.177893,0.4005045,1.2830009460449219
image65,126.34548950195312,132.73599243164062,15.0302734375,12.017669677734375,0.0469440221786499,0.058712005615234375,0.053154683809015765,0.1,0.1,0.1,11.145767,0.16770366,2.109405755996704
image650,174.7314910888672,133.96817016601562,149.62374877929688,153.24957275390625,0.5986311435699463,0.5844677686691284,0.5915918435310494,0.1,0.1,0.1,43.40887,1.0,0.1647428423166275
image651,127.80237579345703,132.7991943359375,11.971878051757812,9.982673645019531,0.038994818925857544,0.046765148639678955,0.04305563279265376,0.1,0.1,0.1,12.105711,0.16186468,2.600473642349243
image652,88.61076354980469,132.75225830078125,31.165283203125,26.220001220703125,0.10242187976837158,0.12173938751220703,0.11249604421297238,0.1,0.1,0.1,27.663237,0.46802413,1.1641508340835571
image654,92.53482055664062,132.42276000976562,38.9993896484375,37.00921630859375,0.14456725120544434,0.15234136581420898,0.14850518822458136,0.1,0.1,0.1,41.83235,0.6727077,0.8025248050689697
image655,125.478271484375,132.7490692138672,13.272674560546875,10.187255859375,0.039793968200683594,0.05184638500213623,0.0462147570746983,0.1,0.1,0.1,10.942845,0.15738365,2.496126413345337
image657,138.35040283203125,132.84461975097656,26.470489501953125,22.074554443359375,0.08622872829437256,0.1034003496170044,0.09520248390715304,0.1,0.1,0.1,24.067654,0.35675707,1.257425308227539
image658,128.38258361816406,133.14181518554688,53.202789306640625,65.61868286132812,0.256322979927063,0.20782339572906494,0.23333670291131767,0.1,0.1,0.1,38.9538,0.70076174,0.41598576307296753
image66,121.79882049560547,132.90252685546875,15.997665405273438,14.2032470703125,0.0554814338684082,0.062490880489349365,0.059090183822817374,0.1,0.1,0.1,14.71871,0.2023753,2.0398144721984863
image660,126.08755493164062,132.25111389160156,12.11920166015625,9.361236572265625,0.0365673303604126,0.04734063148498535,0.04229837490427226,0.1,0.1,0.1,9.551561,0.14163698,2.7067761421203613
image663,142.04656982421875,132.76922607421875,30.06678009033203,33.98114776611328,0.13273885846138,0.1174483597278595,0.12532701573961408,0.1,0.1,0.1,37.834682,0.64919573,0.8783290982246399
image664,124.44863891601562,133.05442810058594,21.30401611328125,27.084381103515625,0.10579836368560791,0.08321881294250488,0.0951805247571996,0.1,0.1,0.1,32.12552,0.53606105,1.0714582204818726
image666,137.72267150878906,132.36209106445312,15.680816650390625,12.791206359863281,0.04996564984321594,0.06125319004058838,0.055895077844132654,0.1,0.1,0.1,19.775469,0.30912068,2.218597412109375
image67,162.06564331054688,132.821044921875,27.81005859375,24.43444061279297,0.09544703364372253,0.10863304138183594,0.1022528090353844,0.1,0.1,0.1,28.773382,0.4967241,1.2894268035888672
image670,126.35064697265625,132.2720489501953,8.9254150390625,8.787750244140625,0.034327149391174316,0.03486490249633789,0.03459707076764699,0.1,0.1,0.1,14.633504,0.20185335,2.8505287170410156
image672,130.19711303710938,133.17117309570312,37.513458251953125,37.26329803466797,0.14555975794792175,0.1465369462966919,0.14604916939821522,0.1,0.1,0.1,28.559612,0.4186553,0.7108691930770874
image673,149.65829467773438,132.88262939453125,28.86083984375,24.26019287109375,0.09476637840270996,0.11273765563964844,0.1041403991606753,0.1,0.1,0.1,22.815754,0.3985463,1.2260397672653198
image678,111.63543701171875,130.49765014648438,52.982666015625,58.82366180419922,0.2297799289226532,0.20696353912353516,0.21866952492544384,0.1,0.1,0.1,30.718645,1.0,0.42180249094963074
image68,130.427978515625,132.81729125976562,20.945526123046875,17.68499755859375,0.06908202171325684,0.08181846141815186,0.07571851277205757,0.1,0.1,0.1,12.390217,0.2136981,1.5159573554992676
image680,36.50907516479492,132.4064178466797,25.09961700439453,18.97381591796875,0.07411646842956543,0.09804537892341614,0.08690842082533494,0.1,0.1,0.1,27.327322,0.7829995,1.361786961555481
image682,125.83157348632812,132.88241577148438,10.0711669921875,9.65191650390625,0.03770279884338379,0.03934049606323242,0.038530349538551216,0.1,0.1,0.1,15.628382,0.20904045,2.671283721923828
image686,89.07239532470703,132.83157348632812,30.047348022460938,26.25170135498047,0.10254570841789246,0.11737245321273804,0.11020869994719971,0.1,0.1,0.1,33.624565,0.5372896,1.1669211387634277
image689,129.79257202148438,132.8868408203125,22.66539764404297,20.02618408203125,0.07822728157043457,0.08853670954704285,0.08354117703060414,0.1,0.1,0.1,19.721758,0.27842322,1.3080132007598877
image69,126.99429321289062,133.31881713867188,21.753509521484375,27.03777313232422,0.10561630129814148,0.08497464656829834,0.09585273511827144,0.1,0.1,0.1,27.154371,0.37755528,0.9817632436752319
image690,131.6259307861328,132.76327514648438,22.349853515625,19.911346435546875,0.07777869701385498,0.08730411529541016,0.08267869815341591,0.1,0.1,0.1,22.016752,0.31612733,1.3438230752944946
image692,135.0560760498047,133.1738739013672,38.0545654296875,34.879302978515625,0.13624727725982666,0.1486506462097168,0.14258389667014024,0.1,0.1,0.1,29.446646,0.43562314,0.7932442426681519
image693,90.84477233886719,132.78762817382812,39.468902587890625,34.30255889892578,0.13399437069892883,0.15417540073394775,0.1444377817097648,0.1,0.1,0.1,31.55144,0.4967177,0.8795135617256165
image694,79.77855682373047,132.22845458984375,64.70326232910156,62.20685577392578,0.24299553036689758,0.252747118473053,0.2479192748403412,0.1,0.1,0.1,42.939857,0.7170305,0.4617186188697815
image695,32.70257568359375,125.54976654052734,65.4051513671875,133.5511016845703,0.5216839909553528,0.25548887252807617,0.41074855471734295,0.1,0.1,0.1,30.525278,0.8298707,0.17904582619667053
image697,76.09046936035156,132.45616149902344,17.986572265625,15.0382080078125,0.05874300003051758,0.07026004791259766,0.0647580666221047,0.1,0.1,0.1,19.942083,0.42299962,1.6881992816925049
image698,127.8794174194336,132.71542358398438,10.144699096679688,9.9207763671875,0.03875303268432617,0.03962773084640503,0.03919282201033483,0.1,0.1,0.1,15.635242,0.22998671,2.4405677318573
image699,93.65040588378906,132.07989501953125,52.680084228515625,59.43128204345703,0.23215344548225403,0.20578157901763916,0.21936417268126848,0.1,0.1,0.1,41.47444,0.8343853,0.46940627694129944
image70,183.91969299316406,132.76095581054688,34.145416259765625,28.28362274169922,0.11048290133476257,0.13338053226470947,0.12246803230754563,0.1,0.1,0.1,27.697754,0.51675975,1.0789754390716553
image701,129.51560974121094,132.62908935546875,10.75091552734375,9.291435241699219,0.03629466891288757,0.04199576377868652,0.039248867288441375,0.1,0.1,0.1,8.463259,0.13335161,2.9292757511138916
image702,121.91731262207031,132.79359436035156,18.171905517578125,15.977569580078125,0.062412381172180176,0.07098400592803955,0.06683574799900673,0.1,0.1,0.1,18.770655,0.25070348,1.7720247507095337
image703,122.43537139892578,132.63824462890625,12.752243041992188,11.870819091796875,0.04637038707733154,0.04981344938278198,0.048122720918047326,0.1,0.1,0.1,19.200285,0.252882,2.3021090030670166
image706,129.9772186279297,132.89686584472656,29.635101318359375,28.06414794921875,0.10962557792663574,0.11576211452484131,0.1127356077178177,0.1,0.1,0.1,24.795374,0.35307622,0.9378266930580139
image707,131.59710693359375,132.83741760253906,24.51148223876953,20.00250244140625,0.07813477516174316,0.09574797749519348,0.08738626403501934,0.1,0.1,0.1,19.740559,0.27896142,1.3134781122207642
image71,136.35098266601562,132.63101196289062,13.0357666015625,11.55712890625,0.04514503479003906,0.050920963287353516,0.04811973954785001,0.1,0.1,0.1,17.889578,0.2635791,2.5392396450042725
image710,137.5944061279297,133.2391357421875,38.840179443359375,36.94084930419922,0.1443001925945282,0.15171945095062256,0.1480563024318389,0.1,0.1,0.1,33.13619,0.48554736,0.752494752407074
image711,127.71505737304688,133.11837768554688,21.893280029296875,16.951690673828125,0.06621754169464111,0.08552062511444092,0.07648052087965365,0.1,0.1,0.1,13.475194,0.16280031,1.421740174293518
image712,144.82516479492188,132.72140502929688,19.65753173828125,17.7052001953125,0.06916093826293945,0.07678723335266113,0.07307364294794039,0.1,0.1,0.1,23.780403,0.37187037,1.7175276279449463
image713,127.36266326904297,132.80844116210938,12.912582397460938,9.961860656738281,0.03891351819038391,0.05043977499008179,0.045046824521842936,0.1,0.1,0.1,10.531048,0.15836172,2.376732587814331
image715,234.7758331298828,132.44183349609375,38.91705322265625,29.38318634033203,0.114778071641922,0.15201973915100098,0.13469225445692218,0.1,0.1,0.1,35.466198,0.7831997,1.0163525342941284
image718,193.5453338623047,132.2703094482422,56.862823486328125,47.327728271484375,0.18487393856048584,0.22212040424346924,0.20434755582114075,0.1,0.1,0.1,33.73649,0.62912136,0.631088376045227
image719,136.89874267578125,132.91793823242188,16.03436279296875,14.141593933105469,0.05524060130119324,0.06263422966003418,0.05905324189755926,0.1,0.1,0.1,21.24238,0.3304486,2.008652448654175
image72,120.50348663330078,132.7256317138672,14.8336181640625,12.135589599609375,0.04740464687347412,0.05794382095336914,0.05293716526163297,0.1,0.1,0.1,18.581873,0.25866044,2.165520191192627
